City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,labytnangi,66.6572,66.4183,-20.11,92,26,2.53,RU,1731298328
364,temerluh,3.4506,102.4176,30.55,84,97,0.45,MY,1731298329
365,prince albert,53.2001,-105.7677,-1.03,100,100,2.06,CA,1731298331
366,dondaicha,21.3333,74.5667,27.07,38,0,2.4,IN,1731298332
367,nchelenge,-9.3451,28.734,21.56,87,91,5.21,ZM,1731298333
368,dhalie,13.6957,44.7314,18.5,49,6,2.59,YE,1731298334
369,mount pearl,47.5166,-52.7813,2.86,80,33,3.58,CA,1731298276
370,freetown,8.484,-13.2299,26.28,79,4,1.18,SL,1731298336
371,itoman,26.1247,127.6694,29.01,79,75,5.66,JP,1731298179
372,mobara,35.4167,140.3,19.25,81,100,3.51,JP,1731298338
373,afif,23.9065,42.9172,17.57,39,23,3.69,SA,1731298339
374,taikang,46.8333,124.4167,4.95,32,99,7.5,CN,1731298341
375,swakopmund,-22.6833,14.5333,14.99,85,26,2.24,NA,1731298342
376,suva,-18.1416,178.4415,22.71,100,75,5.14,FJ,1731298177
377,smithers,54.7804,-127.1743,0.73,92,100,0.74,CA,1731298203
378,port saint john's,-31.6229,29.5448,17.21,93,100,2.26,ZA,1731298345
379,taltal,-25.4,-70.4833,16.65,84,50,1.76,CL,1731298346
380,lavrio,37.7145,24.0565,13.3,69,65,8.13,GR,1731298347
381,kerikeri,-35.2268,173.9474,14.67,98,100,0.66,NZ,1731298348
382,fortuna,40.5982,-124.1573,16.66,70,100,8.75,US,1731298349
383,ngerengere,-6.75,38.1167,24.09,80,55,0.63,TZ,1731298351
384,antonio enes,-16.2325,39.9086,25.81,81,0,3.31,MZ,1731298352
385,verdal,63.7933,11.4817,2.96,80,91,1.67,NO,1731298353
386,kimbe,-5.5502,150.1429,30.94,65,44,2.07,PG,1731298354
387,dhoro naro,25.5,69.5667,28.88,38,0,3.46,PK,1731298355
388,petropavlovsk-kamchatsky,53.0452,158.6483,-2.67,93,100,5.0,RU,1731298356
389,ploneour-lanvern,47.9,-4.2833,9.18,93,0,2.57,FR,1731298357
390,manay,7.215,126.5397,29.54,70,25,3.28,PH,1731298358
391,jakobstad,63.6749,22.7026,0.09,90,100,5.14,FI,1731298360
392,la foa,-21.7108,165.8276,26.45,62,72,5.92,NC,1731298361
393,dryden,49.7833,-92.7503,7.16,87,100,12.35,CA,1731298362
394,orumiyeh,37.5527,45.0761,3.75,81,75,0.0,IR,1731298363
395,kamyanyets,52.4001,23.81,0.87,76,10,2.18,BY,1731298364
396,poronaysk,49.2167,143.1167,2.4,52,22,8.0,RU,1731298365
397,las heras,-46.5419,-68.9359,8.22,57,17,8.13,AR,1731298366
398,nhamunda,-2.1861,-56.7131,26.34,58,45,0.81,BR,1731298367
399,porto novo,6.4965,2.6036,24.85,87,65,1.16,BJ,1731298369
400,al mindak,20.1588,41.2834,14.79,32,31,4.0,SA,1731298370
401,boda,4.3189,17.4695,21.31,90,100,0.18,CF,1731298372
402,kuressaare,58.2481,22.5039,2.23,98,100,3.6,EE,1731298374
403,vilyuysk,63.7553,121.6247,-10.69,93,100,2.54,RU,1731298375
404,gizo,-8.103,156.8419,29.04,70,85,1.76,SB,1731298376
405,cibla,56.55,27.8833,2.62,96,100,1.68,LV,1731298378
406,chongwe,-15.3292,28.682,21.18,46,15,1.55,ZM,1731298379
407,malango,-2.9627,119.9001,25.82,81,40,1.61,ID,1731298380
408,sovetskaya gavan',48.9723,140.2878,1.71,52,12,5.84,RU,1731298382
409,portland,45.5234,-122.6762,11.78,93,100,3.13,US,1731297755
410,joutseno,61.118,28.5076,-5.97,81,99,3.43,FI,1731298384
411,santa cruz,-17.8,-63.1667,25.7,83,47,3.09,BO,1731298385
412,kijang,35.2442,129.2139,17.77,60,12,5.46,KR,1731298387
413,santa ana de yacuma,-13.75,-65.4333,26.14,69,94,3.9,BO,1731298388
414,sainte-anne-des-monts,49.124,-66.4924,3.75,80,100,3.77,CA,1731298389
415,dubovskoye,47.4092,42.7575,4.48,84,100,2.34,RU,1731298390
416,cuamba,-14.8031,36.5372,24.52,65,0,2.42,MZ,1731298391
417,askale,39.9208,40.695,2.52,42,100,1.76,TR,1731298392
418,sur,22.5667,59.5289,27.26,51,0,0.45,OM,1731298393
419,kegeyli shahar,42.7767,59.6078,7.09,66,9,3.63,UZ,1731298394
420,selfoss,63.9331,-20.9971,6.14,81,100,5.64,IS,1731298395
421,liberia,6.5,-9.5,22.47,94,0,0.18,LR,1731298397
422,neuzeug,48.0456,14.3352,2.9,99,0,0.44,AT,1731298398
423,lu-uk,5.9684,121.3122,29.22,69,100,1.08,PH,1731298399
424,luza,60.6308,47.2512,-0.85,94,98,2.17,RU,1731298400
425,bondo,3.8146,23.6866,20.55,99,100,0.42,CD,1731298401
426,fort st. john,56.2499,-120.8529,-2.38,68,100,1.78,CA,1731298402
427,chui,-33.6971,-53.4616,14.98,96,25,2.54,UY,1731298404
428,mendefera,14.8872,38.8153,15.11,88,3,2.73,ER,1731298406
429,bardai,11.65,7.2333,17.32,31,62,3.82,NG,1731298407
430,hanceville,34.0607,-86.7675,17.95,91,73,2.14,US,1731298408
431,kudahuvadhoo,2.6708,72.8944,28.17,74,100,4.07,MV,1731298409
432,al jawf,29.5,38.75,16.28,71,0,4.6,SA,1731298410
433,hami,42.8,93.45,8.87,36,0,2.41,CN,1731298411
434,bogale,16.2833,95.4,27.18,78,99,3.39,MM,1731298412
435,saint-philippe,-21.3585,55.7679,24.96,78,31,4.51,RE,1731298413
436,kayyerkan,69.3786,87.7439,-24.37,94,63,1.7,RU,1731298414
437,mangrol,21.1167,70.1167,28.2,42,1,3.91,IN,1731298416
438,vanino,49.0869,140.2543,1.47,49,13,4.54,RU,1731298417
439,east london,-33.0153,27.9116,15.52,100,75,2.57,ZA,1731298418
440,chinde,26.8212,87.7095,25.06,51,0,1.78,NP,1731298419
441,san julian,21.0167,-102.1667,20.95,35,91,4.6,MX,1731298420
442,sabha,27.0377,14.4283,17.49,34,100,4.02,LY,1731298421
443,sorong,-0.8833,131.25,28.99,69,96,1.47,ID,1731298422
444,ha'il,27.5219,41.6907,18.01,52,0,4.12,SA,1731298423
445,robertsport,6.7533,-11.3686,26.12,84,3,2.88,LR,1731298425
446,north battleford,52.7834,-108.2847,-0.95,93,100,5.66,CA,1731298426
447,sagalo,12.2007,-10.6996,20.19,43,0,1.16,ML,1731298427
448,bwizibwera,-0.5917,30.6286,16.17,90,99,0.48,UG,1731298428
449,hell-ville,-13.4,48.2667,26.6,80,17,1.35,MG,1731298429
450,pishva,35.308,51.7267,13.83,32,2,2.02,IR,1731298430
451,o barco de valdeorras,42.4164,-6.9901,12.42,96,88,1.33,ES,1731298431
452,campechuela,20.2342,-77.2789,25.04,86,5,1.4,CU,1731298432
453,naze,28.3667,129.4833,25.59,78,36,2.37,JP,1731298434
454,kavaratti,10.5669,72.642,28.08,73,6,3.27,IN,1731298435
455,al bardiyah,31.7561,25.0865,16.58,67,57,1.36,LY,1731298436
456,broken hill,-31.95,141.4333,24.02,37,98,2.67,AU,1731298438
457,ain sefra,32.75,-0.5833,9.78,80,3,1.97,DZ,1731298439
458,cabedelo,-6.9811,-34.8339,25.37,77,88,3.38,BR,1731298440
459,vilyuchinsk,52.9306,158.4028,-1.85,93,100,2.23,RU,1731298441
460,kashmor,28.4333,69.5833,27.99,44,4,3.06,PK,1731298442
461,san jose del guaviare,2.5729,-72.6459,23.05,96,100,0.75,CO,1731298444
462,peace river,56.2501,-117.286,-0.17,60,96,2.03,CA,1731298445
463,mamuju,-2.6748,118.8885,29.37,73,61,1.8,ID,1731298446
464,krasnovishersk,60.4078,57.082,-7.09,91,99,3.13,RU,1731298447
465,broome,42.2506,-75.833,8.17,95,100,4.92,US,1731298448
466,tolanaro,-25.0319,46.9987,26.14,70,16,3.05,MG,1731298449
467,hammerfest,70.6634,23.6821,7.25,87,100,5.14,NO,1731298450
468,guerrero negro,27.9769,-114.0611,17.74,61,100,4.07,MX,1731298451
469,ciudad bolivar,8.1222,-63.5497,29.24,65,96,4.66,VE,1731298453
470,ashburton,-37.8626,145.0794,25.85,62,78,1.34,AU,1731298454
471,mikkeli,61.6886,27.2723,-1.94,93,100,1.03,FI,1731298455
472,tralee,52.2704,-9.7026,6.93,89,24,1.65,IE,1731298456
473,kenai,60.5544,-151.2583,-1.03,80,0,1.54,US,1731298457
474,carauari,-4.8828,-66.8958,22.61,96,40,0.78,BR,1731298458
475,horta,38.5333,-28.6333,20.57,88,29,9.83,PT,1731298459
476,port blair,11.6667,92.75,30.02,74,40,3.09,IN,1731298460
477,ubatuba,-23.4339,-45.0711,15.8,88,32,1.49,BR,1731298461
478,brisas de zicatela,15.8369,-97.0419,26.69,83,43,1.99,MX,1731298463
479,santana,-0.0583,-51.1817,27.1,89,0,3.09,BR,1731298464
480,kan'onjicho,34.1167,133.65,20.31,81,1,1.81,JP,1731298465
481,tuy hoa,13.0833,109.3,28.3,70,1,2.71,VN,1731298466
482,sona,45.4388,10.8255,2.51,93,0,1.54,IT,1731298467
483,oranjemund,-28.55,16.4333,14.99,90,71,3.39,NA,1731298468
484,chonchi,-42.6128,-73.8092,5.07,98,20,1.25,CL,1731298469
485,gemena,3.25,19.7667,20.0,99,94,0.38,CD,1731298470
486,boysun,38.2061,67.1986,6.64,64,17,1.27,UZ,1731298472
487,binji,13.2228,4.9096,20.08,24,85,4.5,NG,1731298473
488,varadero,23.1536,-81.2514,24.42,86,29,5.61,CU,1731298474
489,demba,-5.51,22.2667,18.84,100,100,0.15,CD,1731298475
490,edgerton,42.8353,-89.0676,10.9,89,77,5.67,US,1731298476
491,shahritus,37.2637,68.1385,12.68,50,100,0.63,TJ,1731298477
492,conceicao do araguaia,-8.2578,-49.2647,23.08,96,100,1.85,BR,1731298478
493,ibiapina,-3.9233,-40.8894,18.51,88,81,2.39,BR,1731298479
494,nemuro,43.3236,145.575,9.13,74,100,9.22,JP,1731298482
495,faya-largeau,17.9257,19.1043,19.54,32,20,8.51,TD,1731298483
496,melekeok village,7.4957,134.6367,31.31,70,75,2.06,PW,1731298484
497,sola,-13.8833,167.55,26.9,72,99,7.7,VU,1731298485
498,zouerate,22.7187,-12.4521,22.2,21,0,2.45,MR,1731298486
499,baardheere,2.3446,42.2764,26.15,78,91,3.82,SO,1731298487
500,yulinshi,38.2906,109.7494,13.54,34,100,4.22,CN,1731298489
501,shwebo,22.5667,95.7,27.09,67,12,2.83,MM,1731298490
502,hirara,24.8,125.2833,26.09,78,97,3.82,JP,1731298491
503,vila velha,-20.3297,-40.2925,22.97,73,75,3.6,BR,1731298492
504,ulladulla,-35.35,150.4667,20.0,66,100,4.61,AU,1731298493
505,monrovia,6.3005,-10.7969,25.44,85,7,2.37,LR,1731298494
506,mossel bay,-34.1831,22.146,15.96,80,96,3.31,ZA,1731298495
507,lekki,6.3607,4.8333,22.96,96,53,1.11,NG,1731298497
508,vanimo,-2.6741,141.3028,26.98,82,99,2.7,PG,1731298498
509,mulayjah,27.271,48.4242,23.75,31,22,1.98,SA,1731298499
510,pacific grove,36.6177,-121.9166,12.59,84,0,2.06,US,1731298500
511,funtua,11.5233,7.3081,16.78,32,59,3.82,NG,1731298501
512,qingyang,37.4958,121.2581,16.73,65,97,0.77,CN,1731298502
513,fengcheng,40.4536,124.0717,12.31,34,78,0.69,CN,1731298503
514,piracuruca,-3.9281,-41.7092,23.46,74,67,1.33,BR,1731298504
515,brookings,44.3114,-96.7984,7.88,94,0,3.09,US,1731298506
516,ekuvukeni,-28.4675,30.1551,17.32,91,100,0.77,ZA,1731298507
517,rabo de peixe,37.8,-25.5833,19.73,99,75,6.69,PT,1731298509
518,mont-tremblant,46.1949,-74.6264,4.21,76,100,2.57,CA,1731298511
519,mozarlandia,-14.7447,-50.5706,23.44,88,43,0.78,BR,1731298512
520,vadso,70.0744,29.7487,5.09,87,75,1.54,NO,1731298513
521,nakamura,32.9833,132.9333,22.91,70,22,1.59,JP,1731298515
522,colonia,50.9333,6.95,10.07,92,100,0.51,DE,1731298316
523,coxen hole,16.3244,-86.5366,26.6,83,20,2.06,HN,1731298517
524,ivrindi,39.5839,27.4864,8.34,94,100,2.04,TR,1731298518
525,golfito,8.639,-83.166,21.03,98,100,0.47,CR,1731298519
526,independence,39.0911,-94.4155,9.51,88,0,0.0,US,1731298520
527,vung tau,10.346,107.0843,27.35,75,33,1.18,VN,1731298523
528,alaghsas,17.0187,8.0168,18.5,25,23,4.27,NE,1731298524
529,ilhabela,-23.7781,-45.3581,19.23,84,14,1.75,BR,1731298525
530,balabac,7.9868,117.0645,30.02,69,100,0.89,PH,1731298526
531,pimenta bueno,-11.6725,-61.1936,22.78,98,100,1.51,BR,1731298527
532,gardnerville ranchos,38.8882,-119.7413,8.55,29,5,0.45,US,1731298528
533,kloulklubed,7.0419,134.2556,28.83,67,17,0.1,PW,1731298529
534,lambarene,-0.7001,10.2406,22.34,95,81,0.27,GA,1731298531
535,kudymkar,59.0173,54.656,-5.61,93,94,3.39,RU,1731298532
536,sukhodol,53.9006,51.2117,-3.02,77,4,1.51,RU,1731298533
537,praia da vitoria,38.7333,-27.0667,19.27,87,85,7.74,PT,1731298534
538,rio grande,-32.035,-52.0986,19.48,84,1,6.55,BR,1731298535
539,severnoye,56.3491,78.3619,-11.0,94,98,4.69,RU,1731298536
540,male,4.1748,73.5089,30.97,74,40,2.57,MV,1731298537
541,hotan,37.0997,79.9269,11.68,34,62,3.64,CN,1731298539
542,nagqu,31.5,92.0,4.43,22,0,5.18,CN,1731298540
543,kutaisi,42.2496,42.6997,2.43,100,0,1.03,GE,1731298541
544,enriquillo,17.9,-71.2333,24.23,92,100,5.31,DO,1731298542
545,bundibugyo,0.7414,30.0417,18.88,92,97,1.17,UG,1731298543
546,conduaga,8.862,117.4893,30.98,65,100,2.45,PH,1731298544
547,sandnessjoen,66.0217,12.6316,6.79,74,96,3.8,NO,1731298545
548,sinabang,2.4803,96.3801,28.51,73,99,0.7,ID,1731298546
549,kinablangan,7.6947,126.5503,28.81,72,40,3.45,PH,1731298548
550,sao joao da barra,-21.6403,-41.0511,20.7,83,47,2.28,BR,1731298549
551,kapsan-up,41.0903,128.2933,9.32,45,7,1.37,KP,1731298550
552,port alfred,-33.5906,26.891,15.1,97,100,0.89,ZA,1731298551
553,la junta,37.985,-103.5438,-2.84,93,0,3.09,US,1731298529
554,sao geraldo do araguaia,-6.4006,-48.555,26.95,76,100,3.21,BR,1731298553
555,katsuren-haebaru,26.3369,127.8719,29.01,75,75,3.09,JP,1731298554
556,chimbote,-9.0853,-78.5783,17.95,85,64,3.09,PE,1731298556
557,newcastle west,52.4492,-9.0611,3.62,96,22,0.78,IE,1731298557
558,sheldon,43.1811,-95.8561,7.86,100,0,2.57,US,1731298558
559,san fernando,15.0286,120.6898,29.85,80,100,6.65,PH,1731298559
560,sihanoukville,10.6093,103.5296,30.97,70,40,2.06,KH,1731298560
561,cananeia,-25.0147,-47.9267,18.45,86,0,1.82,BR,1731298561
562,barabai,-2.5833,115.3833,30.23,67,98,1.94,ID,1731298562
563,quellon,-43.1167,-73.6167,5.73,91,14,2.65,CL,1731298564
564,saint-joseph,-21.3667,55.6167,26.21,78,30,4.0,RE,1731298565
565,quepos,9.4236,-84.1652,23.43,95,100,0.32,CR,1731298566
566,senador guiomard,-10.1522,-67.7392,23.95,88,48,1.37,BR,1731298567
567,sa'dah,16.9402,43.7639,13.54,45,0,2.03,YE,1731298568
568,yinchuan,38.4681,106.2731,12.18,28,57,1.26,CN,1731298569
569,kunshan,31.3776,120.9543,21.04,50,0,2.55,CN,1731298571
570,geraldton,-28.7667,114.6,25.23,50,0,7.72,AU,1731298572
571,roma,43.2128,-75.4557,9.27,92,100,2.06,US,1731298573
572,kwadukuza,-29.3282,31.2895,19.39,94,100,1.52,ZA,1731298574
573,paracuru,-3.41,-39.0306,25.49,76,68,5.64,BR,1731298575
574,jastrebarsko,45.6683,15.6486,4.05,100,0,0.41,HR,1731298576
575,maracaibo,10.6317,-71.6406,23.98,96,97,3.1,VE,1731298577
576,curillo,1.0333,-75.9191,22.95,89,100,0.67,CO,1731298578
577,ubinskoye,55.3068,79.6802,-10.01,93,75,4.28,RU,1731298580
578,zahedan,29.4963,60.8629,14.95,33,0,0.0,IR,1731298581
579,shihezi,44.3,86.0333,5.89,59,3,1.61,CN,1731298582
580,cheremukhovo,60.3484,59.9851,-8.84,80,3,3.51,RU,1731298583
581,deuchendorf,47.4649,15.3196,1.83,78,0,0.79,AT,1731298584
582,buala,-8.145,159.5921,28.51,74,100,1.76,SB,1731298585
583,makurdi,7.7411,8.5121,21.73,44,33,2.13,NG,1731298587
584,ardakan,32.31,54.0175,16.25,35,100,1.44,IR,1731298588
585,piti village,13.4626,144.6933,30.03,88,100,6.36,GU,1731298589
